"band","element_id","word"
"Aerosmith",8472,"crayon"
"Aerosmith",8472,"yeah"
"Aerosmith",8473,"pink"
"Aerosmith",8473,"love"
"Aerosmith",8473,"sight"
"Aerosmith",8473,"pink"
"Aerosmith",8473,"light"
"Aerosmith",8473,"pink"
"Aerosmith",8473,"red"
"Aerosmith",8473,"matter"
"Aerosmith",8473,"tonight"
"Aerosmith",8474,"twas"
"Aerosmith",8474,"biblical"
"Aerosmith",8474,"cord"
"Aerosmith",8474,"life"
"Aerosmith",8474,"noticing"
"Aerosmith",8474,"twas"
"Aerosmith",8474,"connected"
"Aerosmith",8474,"head"
"Aerosmith",8474,"strange"
"Aerosmith",8474,"believed"
"Aerosmith",8474,"reached"
"Aerosmith",8474,"feel"
"Aerosmith",8474,"pony's"
"Aerosmith",8474,"eyes"
"Aerosmith",8474,"cord"
"Aerosmith",8474,"hard"
"Aerosmith",8474,"head"
"Aerosmith",8474,"looked"
"Aerosmith",8474,"pushed"
"Aerosmith",8474,"gushed"
"Aerosmith",8474,"waters"
"Aerosmith",8474,"life"
"Aerosmith",8474,"hooved"
"Aerosmith",8474,"feet"
"Aerosmith",8474,"shine"
"Aerosmith",8474,"fur"
"Aerosmith",8474,"eyes"
"Aerosmith",8474,"feather"
"Aerosmith",8474,"feathers"
"Aerosmith",8474,"wings"
"Aerosmith",8474,"butterflies"
"Aerosmith",8474,"flew"
"Aerosmith",8474,"colors"
"Aerosmith",8474,"exploding"
"Aerosmith",8474,"rest"
"Aerosmith",8474,"notice"
"Aerosmith",8474,"til"
"Aerosmith",8474,"stood"
"Aerosmith",8474,"eyes"
"Aerosmith",8475,"love"
"Aerosmith",8475,"live"
"Aerosmith",8475,"push"
"Aerosmith",8475,"shove"
"Aerosmith",8475,"bitchin"
"Aerosmith",8476,"tonne"
"Aerosmith",8476,"doubt"
"Aerosmith",8476,"music"
"Aerosmith",8476,"talkin"
"Aerosmith",8476,"heard"
"Aerosmith",8476,"talk"
"Aerosmith",8477,"girls"
"Aerosmith",8477,"left"
"Aerosmith",8477,"forty"
"Aerosmith",8477,"women"
"Aerosmith",8477,"spend"
"Aerosmith",8477,"time"
"Aerosmith",8477,"boys"
"Aerosmith",8477,"toys"
"Aerosmith",8477,"yeah"
"Aerosmith",8478,"rose"
"Aerosmith",8478,"fine"
"Aerosmith",8478,"blonde"
"Aerosmith",8478,"hair"
"Aerosmith",8478,"crack"
"Aerosmith",8478,"miles"
"Aerosmith",8478,"blue"
"Aerosmith",8478,"sooge"
"Aerosmith",8478,"nancy"
"Aerosmith",8478,"ah"
"Aerosmith",8478,"ride"
"Aerosmith",8479,"girls"
"Aerosmith",8479,"left"
"Aerosmith",8479,"forty"
"Aerosmith",8479,"women"
"Aerosmith",8479,"spend"
"Aerosmith",8479,"time"
"Aerosmith",8479,"boys"
"Aerosmith",8479,"yeah"
"Aerosmith",8479,"toys"
"Aerosmith",8480,"talk"
"Aerosmith",8480,"walk"
"Aerosmith",8480,"talk"
"Aerosmith",8480,"talkabubi"
"Aerosmith",8480,"talk"
"Aerosmith",8480,"talk"
"Aerosmith",8480,"dedumdudidudi"
"Aerosmith",8482,"looked"
"Aerosmith",8482,"35"
"Aerosmith",8482,"mine"
"Aerosmith",8482,"comin"
"Aerosmith",8482,"covered"
"Aerosmith",8482,"boys"
"Aerosmith",8482,"hot"
"Aerosmith",8482,"courior"
"Aerosmith",8483,"girls"
"Aerosmith",8483,"left"
"Aerosmith",8483,"forty"
"Aerosmith",8483,"women"
"Aerosmith",8483,"spend"
"Aerosmith",8483,"time"
"Aerosmith",8483,"boys"
"Aerosmith",8483,"toys"
"Aerosmith",8483,"attic"
"Aerosmith",8484,"sister"
"Aerosmith",8484,"lank"
"Aerosmith",8484,"fin"
"Aerosmith",8484,"tought"
"Aerosmith",8484,"candle"
"Aerosmith",8484,"youth"
"Aerosmith",8484,"burnin"
"Aerosmith",8484,"low"
"Aerosmith",8484,"boys"
"Aerosmith",8485,"girls"
"Aerosmith",8485,"left"
"Aerosmith",8485,"forty"
"Aerosmith",8485,"women"
"Aerosmith",8485,"spend"
"Aerosmith",8485,"time"
"Aerosmith",8485,"boys"
"Aerosmith",8485,"dededudidudu"
"Aerosmith",8486,"talk"
"Aerosmith",8486,"walk"
"Aerosmith",8486,"talk"
"Aerosmith",8486,"talkabubi"
"Aerosmith",8486,"talk"
"Aerosmith",8486,"talk"
"Aerosmith",8486,"dedumdudidudi"
"Aerosmith",8488,"huh"
"Aerosmith",8489,"repeat"
"Aerosmith",8490,"rag"
"Aerosmith",8490,"doll"
"Aerosmith",8490,"livin"
"Aerosmith",8490,"movie"
"Aerosmith",8490,"hot"
"Aerosmith",8490,"tramp"
"Aerosmith",8490,"daddy's"
"Aerosmith",8490,"cutie"
"Aerosmith",8490,"fine"
"Aerosmith",8490,"ya"
"Aerosmith",8490,"leavin"
"Aerosmith",8490,"door"
"Aerosmith",8490,"hot"
"Aerosmith",8490,"time"
"Aerosmith",8490,"easy"
"Aerosmith",8490,"mind"
"Aerosmith",8490,"rag"
"Aerosmith",8490,"doll"
"Aerosmith",8490,"baby"
"Aerosmith",8491,"feelin"
"Aerosmith",8491,"bad"
"Aerosmith",8491,"boy"
"Aerosmith",8491,"mm"
"Aerosmith",8491,"bad"
"Aerosmith",8491,"boy"
"Aerosmith",8491,"rippin"
"Aerosmith",8491,"rag"
"Aerosmith",8491,"doll"
"Aerosmith",8491,"throwin"
"Aerosmith",8491,"toy"
"Aerosmith",8491,"babe's"
"Aerosmith",8491,"talkin"
"Aerosmith",8491,"real"
"Aerosmith",8491,"loud"
"Aerosmith",8491,"talkin"
"Aerosmith",8491,"crowd"
"Aerosmith",8491,"dream"
"Aerosmith",8491,"version"
"Aerosmith",8491,"scene"
"Aerosmith",8491,"speak"
"Aerosmith",8491,"easy"
"Aerosmith",8491,"grape"
"Aerosmith",8491,"vine"
"Aerosmith",8491,"shufflin"
"Aerosmith",8491,"shoe"
"Aerosmith",8491,"shine"
"Aerosmith",8491,"tin"
"Aerosmith",8491,"lizzy"
"Aerosmith",8491,"till"
"Aerosmith",8491,"dizzy"
"Aerosmith",8491,"ya"
"Aerosmith",8491,"misery"
"Aerosmith",8492,"rag"
"Aerosmith",8492,"doll"
"Aerosmith",8492,"livin"
"Aerosmith",8492,"movie"
"Aerosmith",8492,"hot"
"Aerosmith",8492,"tramp"
"Aerosmith",8492,"daddy's"
"Aerosmith",8492,"cutie"
"Aerosmith",8492,"fine"
"Aerosmith",8492,"ya"
"Aerosmith",8492,"leavin"
"Aerosmith",8492,"door"
"Aerosmith",8492,"hot"
"Aerosmith",8492,"time"
"Aerosmith",8492,"easy"
"Aerosmith",8492,"mind"
"Aerosmith",8492,"rag"
"Aerosmith",8492,"doll"
"Aerosmith",8492,"baby"
"Aerosmith",8493,"movin"
"Aerosmith",8493,"movin"
"Aerosmith",8493,"ready"
"Aerosmith",8493,"time"
"Aerosmith",8493,"tap"
"Aerosmith",8493,"dancing"
"Aerosmith",8493,"land"
"Aerosmith",8493,"mine"
"Aerosmith",8493,"movin"
"Aerosmith",8493,"movin"
"Aerosmith",8493,"tin"
"Aerosmith",8493,"lizzy"
"Aerosmith",8493,"till"
"Aerosmith",8493,"dizzy"
"Aerosmith",8493,"ya"
"Aerosmith",8493,"misery"
"Aerosmith",8494,"rag"
"Aerosmith",8494,"doll"
"Aerosmith",8494,"livin"
"Aerosmith",8494,"movie"
"Aerosmith",8494,"hot"
"Aerosmith",8494,"tramp"
"Aerosmith",8494,"daddy's"
"Aerosmith",8494,"cutie"
"Aerosmith",8494,"fine"
"Aerosmith",8494,"ya"
"Aerosmith",8494,"leavin"
"Aerosmith",8494,"door"
"Aerosmith",8494,"hot"
"Aerosmith",8494,"time"
"Aerosmith",8494,"easy"
"Aerosmith",8494,"mind"
"Aerosmith",8494,"rag"
"Aerosmith",8494,"doll"
"Aerosmith",8494,"baby"
"Aerosmith",8494,"ya"
"Aerosmith",8494,"baby"
"Aerosmith",8494,"ya"
"Aerosmith",8494,"baby"
"Aerosmith",8494,"ya"
"Aerosmith",8495,"movin"
"Aerosmith",8495,"movin"
"Aerosmith",8495,"ready"
"Aerosmith",8495,"time"
"Aerosmith",8495,"crazy"
"Aerosmith",8495,"moon"
"Aerosmith",8495,"shine"
"Aerosmith",8495,"movin"
"Aerosmith",8495,"movin"
"Aerosmith",8495,"sloe"
"Aerosmith",8495,"gin"
"Aerosmith",8495,"fizzy"
"Aerosmith",8495,"till"
"Aerosmith",8495,"dizzy"
"Aerosmith",8495,"ya"
"Aerosmith",8495,"misery"
"Aerosmith",8496,"rag"
"Aerosmith",8496,"doll"
"Aerosmith",8496,"livin"
"Aerosmith",8496,"movie"
"Aerosmith",8496,"hot"
"Aerosmith",8496,"tramp"
"Aerosmith",8496,"daddy's"
"Aerosmith",8496,"cutie"
"Aerosmith",8496,"fine"
"Aerosmith",8496,"ya"
"Aerosmith",8496,"leavin"
"Aerosmith",8496,"door"
"Aerosmith",8496,"hot"
"Aerosmith",8496,"time"
"Aerosmith",8496,"easy"
"Aerosmith",8496,"mind"
"Aerosmith",8496,"rag"
"Aerosmith",8496,"doll"
"Aerosmith",8496,"baby"
"Aerosmith",8496,"rag"
"Aerosmith",8496,"doll"
"Aerosmith",8496,"livin"
"Aerosmith",8496,"movie"
"Aerosmith",8496,"hot"
"Aerosmith",8496,"tramp"
"Aerosmith",8496,"daddy's"
"Aerosmith",8496,"cutie"
"Aerosmith",8496,"fine"
"Aerosmith",8496,"ya"
"Aerosmith",8496,"leavin"
"Aerosmith",8496,"door"
"Aerosmith",8496,"hot"
"Aerosmith",8496,"time"
"Aerosmith",8496,"easy"
"Aerosmith",8496,"mind"
"Aerosmith",8496,"rag"
"Aerosmith",8496,"doll"
"Aerosmith",8496,"baby"
"Aerosmith",8497,"goin"
"Aerosmith",8497,"rats"
"Aerosmith",8497,"cellar"
"Aerosmith",8497,"goin"
"Aerosmith",8497,"skin"
"Aerosmith",8497,"turnin"
"Aerosmith",8497,"yella"
"Aerosmith",8497,"nose"
"Aerosmith",8497,"runny"
"Aerosmith",8497,"losin"
"Aerosmith",8497,"connection"
"Aerosmith",8497,"losin"
"Aerosmith",8497,"money"
"Aerosmith",8497,"gettin"
"Aerosmith",8497,"affection"
"Aerosmith",8497,"york"
"Aerosmith",8497,"city"
"Aerosmith",8497,"blues"
"Aerosmith",8497,"east"
"Aerosmith",8497,"west"
"Aerosmith",8497,"blues"
"Aerosmith",8497,"throw"
"Aerosmith",8497,"slam"
"Aerosmith",8497,"catch"
"Aerosmith",8497,"wearin"
"Aerosmith",8497,"tearin"
"Aerosmith",8498,"safe"
"Aerosmith",8498,"complainin"
"Aerosmith",8498,"everything's"
"Aerosmith",8498,"rotten"
"Aerosmith",8498,"goin"
"Aerosmith",8498,"insanin"
"Aerosmith",8498,"everthing's"
"Aerosmith",8498,"forgotten"
"Aerosmith",8498,"feelin"
"Aerosmith",8498,"cozy"
"Aerosmith",8498,"rats"
"Aerosmith",8498,"cellar"
"Aerosmith",8498,"cheeks're"
"Aerosmith",8498,"rosy"
"Aerosmith",8498,"skin's"
"Aerosmith",8498,"turnin"
"Aerosmith",8498,"yella"
"Aerosmith",8498,"lose"
"Aerosmith",8498,"socket"
"Aerosmith",8498,"lookin"
"Aerosmith",8498,"lazy"
"Aerosmith",8498,"body"
"Aerosmith",8498,"pushin"
"Aerosmith",8498,"daisies"
"Aerosmith",8498,"york"
"Aerosmith",8498,"city"
"Aerosmith",8498,"blues"
"Aerosmith",8498,"east"
"Aerosmith",8498,"west"
"Aerosmith",8498,"blues"
"Aerosmith",8498,"throw"
"Aerosmith",8498,"slam"
"Aerosmith",8498,"catch"
"Aerosmith",8498,"wearin"
"Aerosmith",8498,"tearin"
"Aerosmith",8499,"york"
"Aerosmith",8499,"city"
"Aerosmith",8499,"blues"
"Aerosmith",8499,"east"
"Aerosmith",8499,"west"
"Aerosmith",8499,"blues"
"Aerosmith",8499,"throw"
"Aerosmith",8499,"slam"
"Aerosmith",8499,"catch"
"Aerosmith",8499,"wearin"
"Aerosmith",8499,"tearin"
"Aerosmith",8500,"thankyou"
"Aerosmith",8500,"kindly"
"Aerosmith",8500,"song"
"Aerosmith",8500,"necessarily"
"Aerosmith",8500,"song"
"Aerosmith",8500,"abuse"
"Aerosmith",8500,"called"
"Aerosmith",8500,"rattlesnake"
"Aerosmith",8500,"shake"
"Aerosmith",8501,"wanna"
"Aerosmith",8501,"rock"
"Aerosmith",8501,"rockin"
"Aerosmith",8501,"horse"
"Aerosmith",8501,"wanna"
"Aerosmith",8501,"roll"
"Aerosmith",8501,"lord"
"Aerosmith",8501,"blow"
"Aerosmith",8501,"door"
"Aerosmith",8501,"shake"
"Aerosmith",8501,"world"
"Aerosmith",8501,"time"
"Aerosmith",8501,"crash"
"Aerosmith",8501,"home"
"Aerosmith",8501,"tonight"
"Aerosmith",8501,"lord"
"Aerosmith",8501,"guess"
"Aerosmith",8501,"shake"
"Aerosmith",8501,"looky"
"Aerosmith",8502,"lovin"
"Aerosmith",8502,"blues"
"Aerosmith",8502,"fought"
"Aerosmith",8502,"mind"
"Aerosmith",8502,"baby"
"Aerosmith",8502,"hey"
"Aerosmith",8502,"shake"
"Aerosmith",8502,"rattlesnake"
"Aerosmith",8502,"shake"
"Aerosmith",8502,"shake"
"Aerosmith",8502,"chuck"
"Aerosmith",8502,"blues"
"Aerosmith",8502,"chuck"
"Aerosmith",8502,"blues"
"Aerosmith",8503,"yeah"
"Aerosmith",8503,"lovin"
"Aerosmith",8503,"blues"
"Aerosmith",8503,"fought"
"Aerosmith",8503,"mind"
"Aerosmith",8503,"baby"
"Aerosmith",8503,"shake"
"Aerosmith",8503,"rattlesnake"
"Aerosmith",8503,"shake"
"Aerosmith",8503,"shake"
"Aerosmith",8503,"yeah"
"Aerosmith",8503,"chuck"
"Aerosmith",8504,"red"
"Aerosmith",8504,"house"
"Aerosmith",8504,"yonder"
"Aerosmith",8504,"baby"
"Aerosmith",8504,"stays"
"Aerosmith",8504,"red"
"Aerosmith",8504,"house"
"Aerosmith",8504,"yonder"
"Aerosmith",8504,"baby"
"Aerosmith",8504,"stays"
"Aerosmith",8504,"home"
"Aerosmith",8504,"baby"
"Aerosmith",8504,"99"
"Aerosmith",8504,"half"
"Aerosmith",8504,"days"
"Aerosmith",8504,"wait"
"Aerosmith",8504,"minute"
"Aerosmith",8504,"something's"
"Aerosmith",8504,"wrong"
"Aerosmith",8504,"key"
"Aerosmith",8504,"unlock"
"Aerosmith",8504,"damn"
"Aerosmith",8504,"door"
"Aerosmith",8504,"wait"
"Aerosmith",8504,"minute"
"Aerosmith",8504,"something's"
"Aerosmith",8504,"wrong"
"Aerosmith",8504,"key"
"Aerosmith",8504,"unlock"
"Aerosmith",8504,"door"
"Aerosmith",8504,"bad"
"Aerosmith",8504,"baby"
"Aerosmith",8505,"loss"
"Aerosmith",8505,"gain"
"Aerosmith",8506,"gonna"
"Aerosmith",8506,"head"
"Aerosmith",8506,"yonder"
"Aerosmith",8506,"yonder"
"Aerosmith",8506,"hill"
"Aerosmith",8506,"gonna"
"Aerosmith",8506,"head"
"Aerosmith",8506,"yonder"
"Aerosmith",8506,"yonder"
"Aerosmith",8506,"hill"
"Aerosmith",8507,"hill"
"Aerosmith",8507,"baby"
"Aerosmith",8507,"love"
"Aerosmith",8507,"sister"
"Aerosmith",8508,"reefer"
"Aerosmith",8508,"headed"
"Aerosmith",8508,"woman"
"Aerosmith",8508,"fell"
"Aerosmith",8508,"sky"
"Aerosmith",8508,"lord"
"Aerosmith",8508,"woh"
"Aerosmith",8508,"reefer"
"Aerosmith",8508,"head"
"Aerosmith",8508,"woman"
"Aerosmith",8508,"fell"
"Aerosmith",8508,"sky"
"Aerosmith",8509,"gots"
"Aerosmith",8509,"drink"
"Aerosmith",8509,"fifths"
"Aerosmith",8509,"whiskey"
"Aerosmith",8509,"half"
"Aerosmith",8510,"lord"
"Aerosmith",8510,"woman"
"Aerosmith",8510,"town"
"Aerosmith",8510,"oooh"
"Aerosmith",8510,"lord"
"Aerosmith",8510,"woman"
"Aerosmith",8510,"town"
"Aerosmith",8511,"feelin"
"Aerosmith",8511,"oooh"
"Aerosmith",8511,"feelin"
"Aerosmith",8511,"low"
"Aerosmith",8512,"perry"
"Aerosmith",8513,"reefer"
"Aerosmith",8513,"headed"
"Aerosmith",8513,"woman"
"Aerosmith",8513,"lord"
"Aerosmith",8513,"fell"
"Aerosmith",8513,"sky"
"Aerosmith",8513,"uuum"
"Aerosmith",8513,"reefer"
"Aerosmith",8513,"headed"
"Aerosmith",8513,"woman"
"Aerosmith",8513,"fell"
"Aerosmith",8513,"sky"
"Aerosmith",8514,"lord"
"Aerosmith",8514,"gots"
"Aerosmith",8514,"drink"
"Aerosmith",8514,"fifths"
"Aerosmith",8514,"whiskey"
"Aerosmith",8514,"half"
"Aerosmith",8515,"wanna"
"Aerosmith",8515,"rock"
"Aerosmith",8515,"rockin"
"Aerosmith",8515,"horse"
"Aerosmith",8515,"wanna"
"Aerosmith",8515,"roll"
"Aerosmith",8515,"lord"
"Aerosmith",8515,"blow"
"Aerosmith",8515,"door"
"Aerosmith",8515,"shake"
"Aerosmith",8515,"world"
"Aerosmith",8515,"time"
"Aerosmith",8515,"crash"
"Aerosmith",8515,"home"
"Aerosmith",8515,"tonight"
"Aerosmith",8515,"lord"
"Aerosmith",8515,"guess"
"Aerosmith",8515,"shake"
"Aerosmith",8516,"lovin"
"Aerosmith",8516,"blues"
"Aerosmith",8516,"fucked"
"Aerosmith",8516,"mind"
"Aerosmith",8516,"baby"
"Aerosmith",8517,"shake"
"Aerosmith",8517,"rattlesnake"
"Aerosmith",8517,"shake"
"Aerosmith",8517,"shake"
"Aerosmith",8517,"yeah"
"Aerosmith",8517,"chuck"
"Aerosmith",8517,"em"
"Aerosmith",8517,"blues"
"Aerosmith",8518,"lovin"
"Aerosmith",8518,"blues"
"Aerosmith",8518,"fucked"
"Aerosmith",8518,"mind"
"Aerosmith",8518,"baby"
"Aerosmith",8519,"shake"
"Aerosmith",8519,"rattlesnake"
"Aerosmith",8519,"shake"
"Aerosmith",8519,"repeat"
"Aerosmith",8520,"chuck"
"Aerosmith",8521,"day"
"Aerosmith",8521,"baby"
"Aerosmith",8521,"cross"
"Aerosmith",8521,"sea"
"Aerosmith",8522,"baby"
"Aerosmith",8522,"letter"
"Aerosmith",8523,"found"
"Aerosmith",8523,"lemme"
"Aerosmith",8523,"lemme"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"walking"
"Aerosmith",8524,"sand"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"walking"
"Aerosmith",8524,"hand"
"Aerosmith",8524,"hand"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"night"
"Aerosmith",8524,"exciting"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"smile"
"Aerosmith",8524,"inviting"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"touched"
"Aerosmith",8524,"cheek"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"fingertips"
"Aerosmith",8524,"remember"
"Aerosmith",8524,"softly"
"Aerosmith",8524,"softly"
"Aerosmith",8524,"met"
"Aerosmith",8524,"kiss"
"Aerosmith",8525,"happened"
"Aerosmith",8525,"girl"
"Aerosmith",8525,"girl"
"Aerosmith",8525,"true"
"Aerosmith",8525,"happened"
"Aerosmith",8525,"night"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"walking"
"Aerosmith",8526,"sand"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"walking"
"Aerosmith",8526,"hand"
"Aerosmith",8526,"hand"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"night"
"Aerosmith",8526,"exciting"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"smile"
"Aerosmith",8526,"inviting"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"touched"
"Aerosmith",8526,"cheek"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"fingertips"
"Aerosmith",8526,"remember"
"Aerosmith",8526,"softly"
"Aerosmith",8526,"softly"
"Aerosmith",8526,"met"
"Aerosmith",8526,"kiss"
"Aerosmith",8527,"happened"
"Aerosmith",8527,"girl"
"Aerosmith",8527,"girl"
"Aerosmith",8527,"true"
"Aerosmith",8527,"happened"
"Aerosmith",8527,"night"
"Aerosmith",8528,"ooouu"
"Aerosmith",8528,"hey"
"Aerosmith",8528,"hey"
"Aerosmith",8528,"ground"
"Aerosmith",8528,"hey"
"Aerosmith",8528,"hey"
"Aerosmith",8528,"junkies"
"Aerosmith",8528,"hey"
"Aerosmith",8528,"hey"
"Aerosmith",8528,"what'cha"
"Aerosmith",8528,"feel"
"Aerosmith",8528,"inside"
"Aerosmith",8528,"sad"
"Aerosmith",8529,"hey"
"Aerosmith",8529,"hey"
"Aerosmith",8529,"flame"
"Aerosmith",8529,"hey"
"Aerosmith",8529,"hey"
"Aerosmith",8529,"silly"
"Aerosmith",8529,"game"
"Aerosmith",8529,"hey"
"Aerosmith",8529,"hey"
"Aerosmith",8529,"what'cha"
"Aerosmith",8529,"feelin"
"Aerosmith",8529,"sad"
"Aerosmith",8530,"love"
"Aerosmith",8530,"baby"
"Aerosmith",8530,"inspiration"
"Aerosmith",8530,"generation"
"Aerosmith",8530,"feet"
"Aerosmith",8530,"ground"
"Aerosmith",8530,"gotta"
"Aerosmith",8530,"sing"
"Aerosmith",8530,"songs"
"Aerosmith",8530,"baby"
"Aerosmith",8530,"baby"
"Aerosmith",8531,"hey"
"Aerosmith",8531,"hey"
"Aerosmith",8531,"wait"
"Aerosmith",8531,"whatcha"
"Aerosmith",8531,"whore"
"Aerosmith",8531,"brains"
"Aerosmith",8531,"scrape"
"Aerosmith",8531,"floor"
"Aerosmith",8531,"hey"
"Aerosmith",8531,"hey"
"Aerosmith",8531,"what'cha"
"Aerosmith",8531,"inside"
"Aerosmith",8531,"door"
"Aerosmith",8532,"yeah"
"Aerosmith",8532,"hey"
"Aerosmith",8532,"hey"
"Aerosmith",8532,"middle"
"Aerosmith",8532,"east"
"Aerosmith",8532,"hey"
"Aerosmith",8532,"hey"
"Aerosmith",8532,"won't'cha"
"Aerosmith",8532,"piece"
"Aerosmith",8532,"hey"
"Aerosmith",8532,"hey"
"Aerosmith",8532,"what'cha"
"Aerosmith",8532,"feelin"
"Aerosmith",8532,"kinda"
"Aerosmith",8532,"sad"
"Aerosmith",8533,"stay"
"Aerosmith",8533,"stay"
"Aerosmith",8533,"stay"
"Aerosmith",8533,"stay"
"Aerosmith",8533,"oooh"
"Aerosmith",8535,"hey"
"Aerosmith",8535,"hey"
"Aerosmith",8535,"fire"
"Aerosmith",8535,"hey"
"Aerosmith",8535,"hey"
"Aerosmith",8535,"sing"
"Aerosmith",8535,"ass"
"Aerosmith",8535,"choir"
"Aerosmith",8535,"hey"
"Aerosmith",8535,"hey"
"Aerosmith",8535,"what'cha"
"Aerosmith",8535,"grow"
"Aerosmith",8536,"hey"
"Aerosmith",8536,"hey"
"Aerosmith",8536,"ass"
"Aerosmith",8536,"ground"
"Aerosmith",8536,"hey"
"Aerosmith",8536,"hey"
"Aerosmith",8536,"sound"
"Aerosmith",8536,"hey"
"Aerosmith",8536,"hey"
"Aerosmith",8536,"what'cha"
"Aerosmith",8536,"sound"
"Aerosmith",8537,"bo"
"Aerosmith",8537,"diddley"
"Aerosmith",8538,"money"
"Aerosmith",8538,"live"
"Aerosmith",8538,"life"
"Aerosmith",8538,"free"
"Aerosmith",8538,"easy"
"Aerosmith",8538,"toothbrush"
"Aerosmith",8538,"hand"
"Aerosmith",8538,"travelin"
"Aerosmith",8539,"road"
"Aerosmith",8539,"runner"
"Aerosmith",8539,"aby"
"Aerosmith",8539,"road"
"Aerosmith",8539,"runner"
"Aerosmith",8539,"baby"
"Aerosmith",8539,"stay"
"Aerosmith",8539,"road"
"Aerosmith",8539,"runner"
"Aerosmith",8539,"baby"
"Aerosmith",8539,"love"
"Aerosmith",8539,"wanna"
"Aerosmith",8539,"declare"
"Aerosmith",8539,"restless"
"Aerosmith",8539,"move"
"Aerosmith",8539,"road"
"Aerosmith",8539,"runner"
"Aerosmith",8539,"baby"
"Aerosmith",8539,"anywhere's"
"Aerosmith",8539,"home"
"Aerosmith",8539,"love"
"Aerosmith",8539,"life"
"Aerosmith",8539,"live"
"Aerosmith",8539,"gonna"
"Aerosmith",8539,"live"
"Aerosmith",8539,"life"
"Aerosmith",8539,"love"
"Aerosmith",8540,"road"
"Aerosmith",8540,"runner"
"Aerosmith",8540,"baby"
"Aerosmith",8540,"woman"
"Aerosmith",8540,"tie"
"Aerosmith",8540,"free"
"Aerosmith",8540,"baby"
"Aerosmith",8540,"roam"
"Aerosmith",8540,"life"
"Aerosmith",8540,"love"
"Aerosmith",8540,"risk"
"Aerosmith",8540,"dust"
"Aerosmith",8540,"hit"
"Aerosmith",8540,"shoe"
"Aerosmith",8540,"urge"
"Aerosmith",8540,"move"
"Aerosmith",8540,"road"
"Aerosmith",8540,"runner"
"Aerosmith",8540,"baby"
"Aerosmith",8540,"keepin"
"Aerosmith",8540,"live"
"Aerosmith",8540,"life"
"Aerosmith",8540,"love"
"Aerosmith",8540,"gonna"
"Aerosmith",8540,"love"
"Aerosmith",8540,"life"
"Aerosmith",8540,"live"
"Aerosmith",8541,"road"
"Aerosmith",8541,"runner"
"Aerosmith",8541,"baby"
"Aerosmith",8542,"leave"
"Aerosmith",8542,"kinda"
"Aerosmith",8542,"saturday"
"Aerosmith",8542,"night"
"Aerosmith",8542,"love"
"Aerosmith",8542,"til"
"Aerosmith",8542,"cows"
"Aerosmith",8542,"home"
"Aerosmith",8542,"dream"
"Aerosmith",8542,"wake"
"Aerosmith",8542,"smile"
"Aerosmith",8543,"oooh"
"Aerosmith",8543,"close"
"Aerosmith",8543,"eyes"
"Aerosmith",8543,"oooh"
"Aerosmith",8543,"hell"
"Aerosmith",8543,"belief"
"Aerosmith",8544,"real"
"Aerosmith",8544,"top"
"Aerosmith",8544,"manner"
"Aerosmith",8544,"lies"
"Aerosmith",8544,"conniver"
"Aerosmith",8544,"heart"
"Aerosmith",8544,"pumpin"
"Aerosmith",8544,"floozy"
"Aerosmith",8544,"late"
"Aerosmith",8544,"night"
"Aerosmith",8544,"driver"
"Aerosmith",8544,"hand"
"Aerosmith",8544,"clothes"
"Aerosmith",8544,"smiling"
"Aerosmith",8544,"cheshire"
"Aerosmith",8544,"cat"
"Aerosmith",8545,"urchin"
"Aerosmith",8545,"moon"
"Aerosmith",8545,"situation"
"Aerosmith",8545,"sea"
"Aerosmith",8545,"putting"
"Aerosmith",8545,"ring"
"Aerosmith",8545,"rose"
"Aerosmith",8545,"pull"
"Aerosmith",8545,"daisy"
"Aerosmith",8545,"chain"
"Aerosmith",8545,"cover"
"Aerosmith",8545,"head"
"Aerosmith",8546,"oooh"
"Aerosmith",8546,"close"
"Aerosmith",8546,"eyes"
"Aerosmith",8546,"oooh"
"Aerosmith",8546,"live"
"Aerosmith",8546,"belief"
"Aerosmith",8547,"real"
"Aerosmith",8547,"top"
"Aerosmith",8547,"manner"
"Aerosmith",8547,"lies"
"Aerosmith",8547,"conniver"
"Aerosmith",8547,"heart"
"Aerosmith",8547,"pumpin"
"Aerosmith",8547,"floozy"
"Aerosmith",8547,"late"
"Aerosmith",8547,"night"
"Aerosmith",8547,"driver"
"Aerosmith",8547,"hand"
"Aerosmith",8547,"clothes"
"Aerosmith",8547,"smiling"
"Aerosmith",8547,"cheshire"
"Aerosmith",8547,"cat"
"Aerosmith",8548,"tonight"
"Aerosmith",8548,"hold"
"Aerosmith",8548,"bed"
"Aerosmith",8548,"ride"
"Aerosmith",8548,"mends"
